level-1,level-2,level-3,timestamp,author,speech
,2.,,■1010,Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-undang) [Dato’ Takiyuddin bin Hassan],"Assalamualaikum warahmatullahi wabarakatuh dan salam
sejahtera. Tuan Yang di-Pertua, terima kasih kepada rakan terpelajar saya, Yang
Berhormat Pasir Gudang, seorang peguam kanan, tentang soalan mengenai usul undi
tidak percaya dan usul undi percaya kepada Yang Amat Berhormat Pagoh.
Tuan Yang di-Pertua, suka saya menarik Dewan yang mulia ini bahawa di dalam
Perlembagaan Negara kita, berdasarkan kepada Perkara 43, particularly Perkara 43,
fasal (2)(a) menjelaskan bagaimana seorang Perdana Menteri dilantik. Saya mohon izin
untuk membaca. “Yang di-Pertuan Agong hendaklah terlebih dahulu melantik seorang
sebagai Perdana Menteri untuk mempengerusikan Jemaah Menteri, seorang Ahli Dewan
Rakyat yang pada hematnya mungkin mendapat kepercayaan majoriti Ahli Dewan
Rakyat itu”.
Tuan Yang di-Pertua, berdasarkan peruntukan Perlembagaan ini lah, Perkara
43, fasal (2)(a) ini lah Perdana Menteri di Malaysia dilantik. Antaranya, Perdana Menteri
ke-7, Yang Berhormat Langkawi telah dilantik sebagai Perdana Menteri pada 10 Mei
2018. Setelah parti Pakatan Harapan telah mendapat 135 kerusi daripada 222 kerusi.
Namun demikian, pada 24 Februari 2020, Yang Berhormat Langkawi telah meletakkan
jawatan.
Berdasarkan pada satu kenyataan rasmi daripada Jabatan Perdana Menteri
bertarikh 24 Februari, saya mohon izin untuk membaca, “Tun Dr. Mahathir Muhammad
telah menghantar surat peletakan jawatan sebagai Perdana Menteri Malaysia hari ini, 24
Februari 2020.” Ekoran daripada itu lah, pada 1 Mac 2020, Yang Amat Berhormat Pagoh
yang telah mendapat sebanyak 114, melebihi daripada 111 iaitu 114 sokongan Ahli
Dewan Rakyat telah dilantik sebagai Perdana Menteri Malaysia yang ke-8.
Ekoran daripada itu, Yang Berhormat Port Dickson telah mendakwa bahawa
beliau telah mempunyai sokongan yang cukup untuk menjadi seorang Perdana Menteri
sehingga Yang di-Pertuan Agong telah memperkenankan beliau menghadap pada 13
Oktober 2020.
Namun demikian, saya mohon izin untuk membaca satu kenyataan dari Istana
Negara, “Dalam sesi yang berlangsung selama lebih kurang 25 minit ini, Dato’ Seri Anwar
bin Ibrahim telah mengemukakan jumlah Ahli-ahli Dewan Rakyat yang didakwa memberi
sokongan kepada beliau. Walau bagaimanapun, beliau tidak mengemukakan senarai
nama Ahli-ahli Dewan Rakyat untuk mengukuhkan dakwaan tersebut. Sehubungan
dengan itu, Sultan Abdullah telah menasihatkan Dato’ Seri Anwar bin Ibrahim untuk akur
dan menghormati proses-proses perundangan seperti yang termaktub di dalam
Perlembagaan Persekutuan”.
Itu dari segi pelantikan Perdana Menteri yang sehingga sekarang ini tidak boleh
dipertikaikan, Yang Amat Berhormat Pagoh sebagai Perdana Menteri.
Satu lagi perkara Tuan Yang di-Pertua, pihak pembangkang khususnya
mengatakan bahawa sekiranya Rang Undang-undang Perbekalan ataupun Bajet 2021
tidak diluluskan, ia adalah reflection ataupun satu andaian bahawa Perdana Menteri telah
hilang kepercayaan majoriti. Namun demikian, seperti mana yang kita semua sedia
maklum, pada 26 Disember 2020 baru-baru ini, Bajet 2021 telah diluluskan secara
sebulat suara. Manakala, kurang daripada Ahli Parlimen yang tidak bersetuju. Itu adalah
rekod di dalam Dewan Rakyat ini.
Oleh itu Tuan Yang di-Pertua, tidak timbul langsung soal kononnya ada
kekurangan ataupun kehilangan sokongan majoriti terhadap Yang Amat Berhormat
Pagoh. Namun yang demikian, bukanlah menjadi suatu halangan kepada mana-mana
pihak untuk mengemukakan apa-apa juga bentuk yang menunjukkan sokongan kepada
mana-mana orang di kalangan Ahli-ahli Dewan Rakyat untuk menjadi seorang Perdana
Menteri. Mungkin Perdana Menteri Malaysia yang ke-9.
Kita di pihak kerajaan terbuka kalau sekiranya ada mana-mana Ahli Parlimen
boleh mengemukakan statutory declaration kepada Yang di-Pertuan Agong, melebihi
daripada 112, kita akur sebagai satu proses demokrasi di dalam negara kita ini. Adapun
mengenai 25 usul tidak percaya dan juga dua usul percaya yang dibentangkan
disenaraikan di dalam Aturan Urusan Mesyuarat Dewan Rakyat.
Namun demikian, walaupun usul-usul ini telah dikemukakan mengikut peraturan
iaitu Peraturan Mesyuarat 26(1) dan 27(3). Saya suka menjelaskan bahawa kita tertakluk
kepada Peraturan Mesyuarat 14 dan Peraturan Mesyuarat 15. Peraturan Mesyuarat
15(1) dengan jelas menyatakan bahawa urusan kerajaan hendaklah didahulukan
daripada urusan-urusan lain.
Memandangkan tidak ada langsung bentuk yang menggambarkan Yang Amat
Berhormat Pagoh hilang kepercayaan, kerajaan berpandangan bahawa usul-usul tidak
percaya dan juga usul-usul percaya merupakan satu usul yang melibatkan sesuatu yang
tertentu dan kepentingan orang ramai. Saya percaya Dewan menganggap itu bukanlah
satu perkara yang perlu disegerakan. Oleh sebab itu, usul-usul ini akan kekal di dalam
Aturan Urusan Mesyuarat tertakluk kepada Peraturan Mesyuarat 14 dan Peraturan
Mesyuarat 15. Terima kasih."
,2.,,■1010,Tuan Yang di-Pertua,"Terima kasih. Seterusnya, saya mempersilakan Yang
Berhormat Puan Nurul Izzah binti Anwar."
,3.,,■1010,Puan Nurul Izzah binti Anwar [Permatang Pauh],"minta  Menteri Alam Sekitar
dan Air menyatakan langkah kementerian untuk melindungi Ulu Muda iaitu sumber air
mentah bagi keperluan 4.2 juta rakyat Kedah, Perlis dan Pulau Pinang daripada kesan
pencemaran toksik sekiranya diteruskan penerokaan Rare Earth Elements (REE) di
Kedah seluas 163,000 hektar."
,3.,,■1010,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat. Persilakan Yang
Berhormat Menteri."
,3.,,■1010,Menteri Alam Sekitar dan Air [Dato’ Tuan Ibrahim bin Tuan Man],"Bismilahirrahmanirrahim. Alhamdulillah wassolatuwassalam wa’ala Rasulillah. Tuan
Yang di-Pertua, pertama saya ucap terima kasih kepada soalan yang dibangkitkan.
Kementerian Alam Sekitar dan Air ingin memaklumkan bahawa aktiviti perlombongan
merupakan aktiviti yang ditetapkan di bawah Perintah Kualiti Kawalan Alam sekeliling
iaitu aktiviti yang ditetapkan Penilaian Kesan Kepada Alam Sekeliling 2015.
Ia memerlukan pemaju projek atau sesiapa yang berhasrat untuk menjalankan
sebarang aktiviti yang ditetapkan hendaklah mengemukakan Laporan EIA
(Environmental Impact Assessment) kepada Jabatan Alam Sekitar untuk pertimbangan
kelulusan di bawah seksyen 34(A), Akta Kualiti Alam Sekeliling 1974 (AKAS 1974)
sebelum sebarang kerja di tapak dimulakan. Untuk makluman Dewan yang mulia,
sehingga kini JAS masih belum menerima sebarang permohonan untuk kelulusan
Laporan EIA.
Aktiviti perlombongan Rare Earth Elements (REE) adalah di bawah kawalan dan
pemantauan Kementerian Tenaga dan Sumber Asli (KETSA) iaitu melalui Jabatan
Mineral dan Geosains Malaysia (JMG). Sekiranya aktiviti perlombongan ini diteruskan,
KASA akan memastikan Laporan EIA yang dikemukakan akan dipertimbangkan dengan
profesional dan teliti bagi memastikan kelestarian alam sekeliling dapat terjamin."
,3.,,■1020,Menteri Alam Sekitar dan Air [Dato’ Tuan Ibrahim bin Tuan Man],"Kementerian memandang serius akan impak yang ketara kepada alam sekitar
dan menyarankan supaya kawasan sensitif alam sekitar ini dilindungi dan dipelihara
sepenuhnya bagi menjamin kesinambungan ekosistem tersebut bagi bekalan air yang
selamat, pengairan bagi jaminan sumber makanan, perlindungan ekosistem dan flora
dan fauna.
Justeru itu, KASA sebagai agensi utama dalam memastikan kelestarian alam
dan air, ingin menegaskan bahawa melindungi alam sekitar bagi kelangsungan fungsi
ekosistem bagi jangka masa panjang perlu diutamakan demi kesejahteraan rakyat dan
pembangunan negara. Kawasan Hulu Muda merupakan kawasan tadahan bagi tiga
negeri sebagaimana yang disebutkan dalam persoalan, yakni melibatkan negeri Kedah,
Perlis dan Pulau Pinang. Kerajaan Negeri Kedah berkorban untuk tidak meneroka
kawasan tersebut.
Untuk makluman, hingga setakat ini saya baru mengesahkan dengan Menteri
Besar bahawa dia memberi jaminan kawasan tadahan air tidak akan diterokai. Mana-
mana kawasan pembalakan yang sekiranya telah diluluskan sebelum ini yang melibatkan
kawasan tadahan air, beliau akan jamin bahawa kawasan itu akan diganti dengan
tempat-tempat yang lain.
Untuk makluman, atas pengorbanan besar Kerajaan Negeri Kedah, alangkah
baiknya kalau Pulau Pinang yang mendapat manfaat banyak itu dapat memberikan
ataupun menyumbang dalam bentuk kewangan kepada negeri Kedah yang telah
korbankan hutan dari kawasan tadahan air untuk memastikan negeri-negeri yang
memerlukan dapat terjamin sumber bekalan air.
Akhir sekali Tuan Yang di-Pertua, kementerian melihat semua kawasan
tadahan air di seluruh negara perlu dilindungi daripada sebarang aktiviti yang boleh
mengganggu gugat kawasan tadahan sumber air. Dalam pada masa yang sama, satu
perbincangan perlu diadakan bersama kerajaan negeri yang terlibat dalam pemuliharaan
kawasan tadahan air ini bagi meneliti mekanisme pelaksanaan dan kewangan.
Saya sebut kewangan kerana negeri itu telah korban kawasan tadahan air untuk
tidak ditebang pembalakan dan sebagainya. Maka, satu perbincangan perlu dibuat dan
bagi pihak kementerian, kementerian bersedia pada bila-bila masa untuk kita
mengadakan perbincangan dengan pihak kerajaan negeri bagi memastikan
kelangsungan kawasan tadahan sumber air kita dapat dipelihara dengan selamat. Terima
kasih."
,3.,,■1020,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat Menteri. Ahli-ahli Yang
Berhormat, sekarang tamatlah sesi untuk Waktu Pertanyaan-pertanyaan Menteri pada
hari ini. Terima kasih."
,3.,,■1020,Dato’ Jalaluddin bin Alias [Jelebu],"Bismillahi Rahmani Rahim.
Assalammualaikum warahmatullahi wabarakatuh. Sebelum saya tanya soalan Tuan
Yang di-Pertua, saya ingin sekali lagi memberi pandangan untuk reform Parlimen, sir.
Saya pernah membangkitkan soal kamera di Parlimen ini. Hari ini masih lagi berlaku.
Setelah dua minit ke tiga minit kita berbahas, barulah nampak muka pembahas. Suara
ada, orang tak ada, Tuan Yang di-Pertua. Saya minta ini dapat diperbetulkan secepat
yang mungkin untuk memastikan setiap pembahas dapat coverage daripada awal di
medsos, Tuan Yang di-Pertua. Terima kasih Tuan Yang di-Pertua."
,3.,,■1020,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat. Saya akan lihat perkara
itu."
,3.,,■1020,ANNOTATIONS,[Sesi Waktu Pertanyaan-pertanyaan Menteri tamat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Dato’ Jalaluddin bin Alias [Jelebu],"minta  Menteri Perumahan dan Kerajaan
Tempatan menyatakan apakah terdapat sebarang perancangan oleh pihak kementerian
untuk melaksanakan sebarang Projek Perumahan Mampu Milik di Negeri Sembilan dan
di Jelebu khususnya bagi tahun 2021."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Timbalan Menteri Perumahan dan Kerajaan Tempatan [Dato’ Sri Dr. Hj Ismail bin Abd Muttalib],"Assalammualaikum warahmatullahi wabarakatuh, salam
sejahtera. Terima kasih Tuan Yang di-Pertua, terima kasih sahabat saya, Yang
Berhormat Jelebu. Tuan Yang di-Pertua, untuk makluman Yang Berhormat, Kementerian
Perumahan dan Kerajaan Tempatan (KPKT) menyelaraskan pelaksanaan Rumah
Mampu Milik (RMM) bagi memenuhi keperluan rakyat di seluruh negara, termasuk di
Negeri Sembilan. Program perumahan yang diselaraskan di bawah KPKT adalah seperti
berikut:
(i) Program Perumahan Rakyat (PPR) dan Rumah Transit;
(ii) Perumahan Penjawat Awam (PPAM);
(iii) Perumahan PRIMA; dan
(iv) Program Perumahan Syarikat Perumahan Negara Berhad (SPNB).
Status pelaksanaan Rumah Mampu Milik yang diselaraskan oleh KPKT
sehingga September 2020 bagi Negeri Sembilan, terdapat sebanyak 4,719 unit rumah
dalam perancangan, 4,782 unit dalam peringkat pembinaan dan sebanyak 594 unit telah
siap di pelbagai lokasi di bawah program perumahan yang diselaraskan oleh KPKT.
Bagi pelaksanaan Program Perumahan Rakyat (PPR) sehingga 30 September
2020, sebanyak tiga projek PPR yang melibatkan 670 unit rumah telah siap dibina di
Negeri Sembilan. Selain itu, terdapat dua lagi Projek PPR yang melibatkan 592 unit
rumah masih dalam fasa pembinaan dan terdapat satu Projek PPR dengan 200 unit
rumah dalam fasa perancangan di Labu, Seremban.
Tuan Yang di-Pertua, buat masa ini tiada sebarang perancangan baru untuk
membina PPR di Daerah Jelebu untuk tahun 2021. Walau bagaimanapun, kementerian
ini tiada halangan sekiranya pihak Yang Berhormat dan kerajaan negeri mempunyai
cadangan untuk melaksanakan Projek PPR di kawasan Jelebu dan boleh
mengemukakan cadangan tapak yang sesuai kepada KPKT untuk pertimbangan bagi
kita membangunkan rumah PPR ini.
Namun begitu, ianya tertakluk kepada kelulusan dan peruntukan kewangan oleh
Kerajaan Persekutuan. Saya rasa atas kepentingan rakyat, kerajaan tidak
mengorbankan masa depan rakyat untuk memberikan pertimbangan kepada peruntukan
ini. Untuk makluman Yang Berhormat juga, buat masa ini tiada Projek Perumahan
Penjawat Awam Malaysia di kawasan Jelebu.
Walau bagaimanapun, pelaksanaan PPAM di Negeri Sembilan sehingga
Oktober 2020 adalah seperti di bawah iaitu ada 15 lokasi. Di Jempol ada 56. Di
Seremban, Tampin, Kuala Pilah yang jumlah semuanya ialah 1,041 unit. Sebahagian
besar dah siap, 11 projek dah siap. Hanya empat projek lagi yang belum siap.
Selanjutnya bagi Perumahan PR1MA, status sehingga Oktober 2020 bagi
projek-projek PR1MA sedia ada di Negeri Sembilan adalah seperti berikut:
(i) Residensi Port Dickson – dalam pembinaan sebanyak 697 unit;
(ii) Residensi Rantau (Fasa I) Seremban sebanyak 796 unit; dan
(iii) Residensi Seremban Sentral sebanyak 1,504 unit.
Bagi tahun 2021, PRIMA akan memfokuskan untuk menyiapkan projek-projek
sedia ada di Negeri Sembilan. Bagi tahun 2021 dan seterusnya, SPNB merancang untuk
melaksanakan Rumah Mesra Rakyat dan bagi 419 permohonan di dalam senarai
menunggu di Negeri Sembilan, di mana 59 pemohon adalah dari kawasan Jelebu.
Namun demikian, pelaksanaannya adalah tertakluk kepada peruntukan yang disalurkan
oleh kerajaan kepada KPKT. Terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat.  Silakan, soalan
tambahan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Dato’ Jalaluddin bin Alias [Jelebu],"Tuan Yang di-Pertua, saya teliti jawapan
Yang Berhormat Menteri. Jawapan standard seperti jawapan soalan yang lepas. Saya
nak maklumkan di Dewan yang mulia ini, untuk makluman Yang Berhormat Menteri, saya
sudah hantar permohonan bina rumah PPR di Jelebu, permohonan kali yang kedua
ketika waktu dua bulan yang lalu apabila pihak kementerian minta di dalam Dewan, Tuan
Yang di-Pertua.
Saya dah hantar permohonan untuk Rumah Mampu Milik, PPR di Kampung
Geylang, Terusan DUN Pertang sebanyak 300 unit. Saya dah hantar permohonan untuk
bina rumah PPR di Kampung Jelin, Kuala Klawang untuk 22 unit dan saya juga sudah
hantar permohonan untuk rumah PPA (penjawat awam), Tuan Yang di-Pertua.
Maknanya, permohonan sudah dihantar dan jawapan di dalam Dewan juga
sudah dikemukakan yakni akan diberi perhatian jika ada peruntukan. Hari ini masih lagi
minta permohonan. Jadi, saya nak minta Yang Berhormat Menteri dan kementerian lihat
semula permohonan ini. Kalau perlu permohonan baharu, esok saya akan submit semula
permohonan ini, itu pertama.
Kedua Tuan Yang di-Pertua, harga rumah di bawah Dasar Perumahan Mampu
Milik Negara ini, kementerian menyasarkan RM150 ribu dan RM300 ribu. Di beberapa
kerajaan negeri menyasarkan harga ini RM80 ribu dan RM40 ribu. Kenapa tidak ada
standardise ataupun diselaraskan harga rumah mampu milik untuk menampung
keperluan ratusan ribu rakyat lagi yang memerlukan kediaman ini? Terima kasih Tuan
Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Tuan Yang di-Pertua,"Terima kasih. Silakan Yang Berhormat Timbalan
Menteri."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Dato’ Sri Dr. Hj Ismail bin Abd Muttalib,"Terima kasih Tuan Yang di-Pertua,
terima kasih Yang Berhormat Jelebu. Saya memang simpati dengan Yang Berhormat
Jelebu. Sebenarnya untuk makluman Tuan Yang di-Pertua, Jelebu ini antara kawasan-
kawasan yang agak istimewa kita bagi projek-projek perumahan seperti Rumah Mesra
Rakyat dan sebagainya.
Atas pengorbanan Yang Berhormat Jelebu, insya-Allah saya akan bawa Yang
Berhormat, cadangan ini. Saya kira seperti mana yang saya sebutkan tadi bahawa kita
bersedia, dengan syarat kerajaan negeri menyediakan tapak. Oleh kerana terdapat
setengah-setengah projek yang dicadangkan tidak dapat kita laksanakan kerana
masalah tanah dan sebagainya. Jadi, saya tengok komitmen Yang Berhormat Jelebu
amat tinggi dan insya-Allah..."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Dato’ Jalaluddin bin Alias [Jelebu],"Yang Berhormat Timbalan Menteri, tapak
sudah ada, Yang Berhormat Menteri ya. Dah ada tapak dah."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Dato’ Sri Dr. Hj Ismail bin Abd Muttalib,"Okey, okey. Tak apa. Kalau dah ada,
nanti kita bincang. Berkenaan dengan harga rumah ini Tuan Yang di-Pertua, sebenarnya
memang sebahagiannya tertakluk kepada lokasi di mana rumah itu dibina. Jadi sebab
itulah, kita tak nak membebankan pemilik-pemilik rumah supaya rumah dibina sesuai
dengan kemampuan yang boleh mereka membiayai pembelian rumah tersebut. Oleh
sebab itulah kadang-kadang sesetengah kerajaan negeri berbeza dengan kerajaan
negeri yang lain. Jadi, yang penting ialah bagaimana kita pastikan supaya harga itu
mampu untuk dibiayai oleh pembeli-pembeli rumah dan pemilik rumah. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Tuan Yang di-Pertua,Terima kasih Yang Berhormat Timbalan Menteri.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1030,Datuk Seri Saifuddin Nasution bin Ismail [Kulim-Bandar Baharu],"minta 
Menteri Kewangan menyenaraikan semua jenis bantuan kepada rakyat kelompok B40
dan M40 dan jumlah sebenar perbelanjaan dibiayai kerajaan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1030,Timbalan Menteri Kewangan II [Tuan Mohd Shahar bin Abdullah],"Bismillahirrahmanirrahim. Assalammualaikum warahmatullaahi wabarakaatuh. Tuan
Yang di-Pertua, terima kasih Yang Berhormat Kulim-Bandar Baru.
Untuk makluman Tuan Yang di-Pertua, pembiayaan kerajaan merangkumi
subsidi, insentif dan bantuan adalah berdasarkan kepada keprihatinan kerajaan untuk
membantu meringankan kos sara hidup rakyat. Penerima subsidi, insentif dan bantuan
ini bukan sahaja golongan B40, malah M40. Pemberian dan agihan subsidi secara
bersasar merupakan antara matlamat kerajaan untuk membantu golongan yang benar-
benar memerlukan dan mengurangkan ketirisan yang berlaku.
Untuk makluman Yang Berhormat, perbelanjaan sebenar pemberian kerajaan
sehingga suku ketiga, tahun 2020 adalah berjumlah RM34.6 bilion iaitu RM18.2 bilion
dibiayai di bawah Peruntukan Belanjawan 2020 dan RM16.4 bilion dibiayai di bawah
Kumpulan Wang COVID-19 merangkumi pelbagai sektor. Antaranya sektor pertanian,
sektor kepenggunaan, sektor pengangkutan, sektor keselamatan, sektor komuniti dan
keagamaan, sektor kesihatan dan pendidikan, termasuklah Bantuan Sara Hidup dan
Kebajikan Masyarakat, Bantuan Faedah Pinjaman serta pemberian elaun.
Untuk makluman Yang Berhormat, perbelanjaan ini juga termasuk Bantuan
Prihatin Nasional, tambahan Bantuan Sara Hidup, tambahan kepada Bantuan Golongan
Mudah Terjejas seperti OKU dan ibu tunggal serta bantuan secara one-off yang
diumumkan dalam Pakej Rangsangan Ekonomi. Sekian, terima kasih Tuan Yang di-
Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1030,Tuan Yang di-Pertua,Terima kasih. Silakan Yang Berhormat.
