level-1,level-2,level-3,timestamp,author,speech
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,Datuk Seri Shamsul Iskandar @ Yusre bin Mohd Akin [Hang Tuah Jaya],"minta  Menteri Sains, Teknologi dan Inovasi menyatakan, berikutan pendedahan Laporan
Ketua Audit Negara baru-baru ini berkaitan penyalahgunaan dana kerajaan oleh MIMOS
Berhad. Bolehkah diberikan pencerahan apa sebenarnya yang berlaku? Ke manakah
sebenarnya perbelanjaan yang telah diperuntukkan di bawah RMK-10 dan RMK-11 telah
dibelanjakan? Bagaimana kah MIMOS boleh melaporkan pencapaian 100 peratus untuk
RMK-10 sedangkan mengikut laporan audit, MIMOS hanya membelanjakan sebanyak
RM53.05 juta untuk membeli peralatan aset berkaitan R&D berbanding jumlah yang
diberi iaitu sebanyak RM154.22 juta? Ke manakah baki lebih RM100 juta itu
dibelanjakan?"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,"Menteri Sains, Teknologi dan Inovasi [Tuan Khairy Jamaluddin Abu Bakar]","Terima kasih Tuan Yang di-Pertua. Untuk makluman Ahli Yang Berhormat,
MIMOS melaksanakan sejumlah lapan program R&D di bawah Rancangan Malaysia Ke-
10 dengan peruntukan yang diluluskan berjumlah RM270.77 juta bagi membangunkan
pelbagai platform teknologi bagi menghasilkan ciptaan bernilai tinggi dan merintis ilmu
baharu selaras dengan objektif permohonan peruntukan. Senarai tersebut saya boleh
kemukakan secara bertulis.
Bagi Rancangan Malaysia Ke-10, baki jumlah peruntukan untuk pembelian
peralatan aset berkaitan R&D, perbezaan berjumlah RM101.15 juta iaitu peruntukan
sebanyak RM154.20 juta berbanding perbelanjaan sebanyak RM53.05 juta digunakan
untuk membayar gaji kakitangan penyelidik lantikan secara kontrak.
Pelaksanaan program R&D meliputi bukan sahaja peralatan aset berkaitan R&D
tetapi sebahagian besar adalah untuk perbelanjaan kakitangan penyelidikan dan
kakitangan berkaitan lain dalam menghasilkan platform teknologi meliputi pembangunan,
pembangunan penyelesaian, pengujian dan perkhidmatan perundingan dan profesional
yang kebanyakan merupakan penyelidik lantikan secara kontrak.
Disebabkan kekangan untuk perbelanjaan kakitangan di bawah anggaran
belanja mengurus, kebergantungan kepada tenaga R&D mahir adalah amat penting
memandangkan MIMOS melaksanakan R&D dalam bidang teknologi terkedepan-
frontier technology, bagi memastikan matlamat program R&D dapat dicapai sepenuhnya.
Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1010,Tuan Cha Kee Chin [Rasah],"minta  Menteri Perdagangan Dalam Negeri dan
Hal Ehwal Pengguna menyatakan, apakah inisiatif atau skim yang disediakan oleh
Suruhanjaya Syarikat Malaysia (SSM) untuk membantu peniaga dan usahawan yang
terjejas akibat pelaksanaan Perintah Kawalan Pergerakan (PKP)? Adakah SSM
menyediakan sebarang bantuan untuk membantu golongan orang kelainan upaya
(OKU), wanita, belia dan pelajar yang baru memulakan perniagaan mereka ketika
menghadapi pandemik COVID-19 dan pelaksanaan PKP ini?"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1010,Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna [Dato Sri Alexander Nanta Linggi],"Terima kasih Tuan Yang di-Pertua. Saya berharap ada diberi
panjang sedikit kerana saya adalah yang terakhir menjawab MQT pada sesi ini.
Tuan Yang di-Pertua, bagi menjawab soalan daripada Yang Berhormat Rasah,
bagi merangsang serta merancakkan pertumbuhan sektor perdagangan dalam negeri
terutama dalam mengharungi saat sukar akibat cabaran dan impak pandemik COVID-
19, Kementerian Perdagangan Dalam Negeri dan Hal Ehwal Pengguna melalui
Suruhanjaya Syarikat Malaysia (SSM) terus giat menggerakkan sektor komuniti peniaga
dan korporat yang terjejas dengan melaksanakan lapan inisiatif yang bersifat inklusif bagi
mengurangkan beban, masalah dan tekanan yang dihadapi oleh sektor berkenaan.
Inisiatif pertama SSM ialah melaksanakan tempoh moratorium 30 hari daripada
tarikh berakhir PKP untuk menyerahkan Dokumen Berkanun SSM di bawah Akta Syarikat
2016 dan Akta Perkongsian Liabiliti Terhad 2012 yang perlu diserah simpan kepada SSM
bermula 18 Mac 2020 hingga 30 September 2020 yang mana fi lewat serah simpan akan
dikecualikan.
SSM juga memberikan pengecualian fi lewat serah simpan bagi Dokumen
Berkanun di bawah Akta Syarikat 2016 berikutan arahan kerajaan melaksanakan
Perintah Kawalan Pergerakan Bersyarat dan Perintah Kawalan Pergerakan Diperketat di
beberapa buah kawasan mulai 9 November 2020 hingga 31 Disember 2020.
Inisiatif ketiga oleh SSM turut melibatkan perlanjutan masa untuk serah simpan
penyata kewangan kepada SSM bagi tahun kewangan berakhir 1 September 2019
hingga 31 Mac 2020. Syarikat perlu membuat permohonan kepada SSM dan
pengecualian fi sebanyak RM100 diberikan bagi tujuan tersebut. Perlanjutan masa juga
diberikan kepada syarikat untuk mengadakan Annual General Meeting (AGM). Syarikat
perlu membuat permohonan kepada SSM dan pengecualian fi sebanyak RM100
diberikan bagi tujuan perlanjutan masa.
Tuan Yang di-Pertua, oleh sebab masa ini singkat, inisiatif-inisiatif yang lain -
sebab ada lapan inisiatif. Tadi saya telah sebutkan tiga inisiatif. Lima lagi inisiatif ini, saya
akan beri secara bertulis. Akan tetapi saya mohon Tuan Yang di-Pertua bagi kedua-dua
soalan tadi, saya mohon diberi keizinan untuk menjawabnya.
Jadi, untuk golongan OKU. Golongan OKU disarankan untuk memanfaatkan
Skim Satu OKU, Satu Perniagaan yang ditawarkan oleh SSM bagi mendaftarkan
perniagaan baharu dan memperbaharui pendaftaran perniagaan secara percuma. Skim
ini mula diperkenalkan pada 23 Oktober 2012.
SSM juga menggalakkan belia dan pelajar sepenuh masa di institusi pengajian
tinggi awam dan swasta untuk mendaftarkan perniagaan secara percuma melalui Skim
Satu Pelajar, Satu Perniagaan yang telah diperkenalkan pada 1 Januari 2017.
Terakhir Tuan Yang di-Pertua, sebelum saya mengakhiri jawapan, suka saya
menarik perhatian Yang Berhormat Rasah dan Ahli-ahli Yang Berhormat bahawa SSM
akan merangka kaedah yang bersesuaian bagi membolehkan golongan usahawan belia
dan ibu tunggal dalam kumpulan B40 untuk mendapatkan manfaat Skim Pendaftaran
Perniagaan Percuma."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna [Dato Sri Alexander Nanta Linggi],"Usaha SSM memperluaskan inisiatif pendaftaran perniagaan secara percuma
kepada golongan belia dan ibu tunggal B40 ini bakal mencetus minat berniaga dan
menggalakkan lebih ramai penyertaan golongan ini untuk menceburi bidang perniagaan.
Ia juga menjana pulangan pendapatan tambahan yang dapat menampung kehidupan
seharian mereka, seterusnya merancakkan lagi pertumbuhan sektor perniagaan di
negara ini. Sekian, terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Terima kasih Yang
Berhormat Menteri."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Tuan Hassan bin Abdul Karim [Pasir Gudang],"Tuan Yang di-Pertua, mohon
penjelasan. Ringkas sahaja. Di bawah Peraturan Mesyuarat 27(3), Yang Berhormat Pasir
Gudang ingin penjelasan tentang pembentangan perbahasan laporan tahunan
SUHAKAM yang usulnya saya telah kemukakan dan telah mendapat jawapan daripada
Tuan Yang di-Pertua dengan surat bertarikh 7 Disember 2020.
Jadi, memandangkan mesyuarat Parlimen ini akan berakhir dua hari lagi, saya
minta Tuan Yang di-Pertua dapat tentukan supaya laporan SUHAKAM yang tebal
sebanyak 335 muka surat ini dapat kita bahaskan. Terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Okey Yang
Berhormat Pasir Gudang, untuk makluman, kita akan masukkan untuk esok dalam order
paper. Baik, terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Tuan Hassan bin Abdul Karim [Pasir Gudang],"Terima kasih Tuan Yang di-
Pertua."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Baik, terima kasih.
Ahli-ahli Yang Berhormat, sekarang tamatlah sesi untuk Waktu Pertanyaan-pertanyaan
Menteri pada hari ini. Terima kasih Ahli-ahli Yang Berhormat."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,ANNOTATIONS,[Sesi Waktu Pertanyaan-pertanyaan Menteri tamat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Dato' Sri Hasan bin Arifin [Rompin],"minta  Menteri Kanan Perdagangan
Antarabangsa dan Industri menyatakan, apa langkah yang dibuat untuk meningkatkan
keyakinan pelabur asing untuk datang melabur di Malaysia. Nyatakan jumlah pelaburan
yang diterima dalam sektor pembuatan- manufacturing pada tahun 2018 dan 2019."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Timbalan Menteri Perdagangan Antarabangsa dan Industri [Datuk Lim Ban Hong],"Terima kasih kepada Yang Berhormat Rompin tentang keprihatinan beliau
tentang usaha kerajaan menarik pelabur asing ke Malaysia. Tuan Yang di-Pertua,
kerajaan telah meluluskan sebanyak 988 projek dalam sektor pembuatan yang
menyumbang kepada pelaburan bernilai RM82.7 bilion pada tahun 2019 dan sebanyak
721 projek pada tahun 2018 yang bernilai RM87.4 bilion. Daripada jumlah keseluruhan
pelaburan yang diluluskan dalam sektor pembuatan pada tahun 2019, pelaburan
langsung asing menyumbang kepada RM53.9 bilion ataupun 65.2 peratus.
Manakala, bakinya sebanyak RM28.8 bilion atau 34.8 peratus merupakan
pelaburan domestik. Manakala, bagi tahun 2018, sebanyak RM58 bilion atau 66.4
peratus merupakan pelaburan langsung asing dan RM29.4 bilion atau 33.6 peratus
merupakan pelaburan domestik. Langkah-langkah yang telah diambil oleh kerajaan
untuk meningkatkan keyakinan pelabur asing untuk melabur asing untuk melabur di
Malaysia adalah seperti berikut. Pertama adalah dengan memudahcarakan urusan para
pelabur melalui pengenalan inisiatif dan fasilitasi seperti berikut.
Pertamanya, penubuhan unit yang dinamakan sebagai Project Acceleration
and Coordination Unit (PACU), dengan izin. Ini untuk mempercepatkan kelulusan
permohonan dan pelaksanaan projek pelaburan di Malaysia.
Kedua, kita juga telah memperkenalkan platform e-Manufacturing License (e-
ML) untuk kelulusan lesen pengilangan secara fast track dengan izin bagi industri yang
tidak sensitif dalam tempoh dua hari. Kita juga perkenalkan platform digital e-insentif bagi
aktiviti pembuatan am dan syarikat berskala kecil untuk menambah baik proses
permohonan mendapatkan insentif.
Selain itu kita juga menubuhkan pusat sehenti OAC untuk business travelers
dan ini dikendalikan oleh MIDA untuk mempercepatkan kelulusan membenarkan
kemasukan pelabur asing ataupun mereka yang berkaitan dengan perniagaan dan
perdagangan ke Malaysia.
Kedua, Tuan Yang di-Pertua, kita juga memperkenalkan pelbagai pakej-pakej
insentif baharu untuk menggalakkan pelaburan asing masuk ke Malaysia termasuk Pakej
Pengecualian Cukai Istimewa, Elaun Cukai Pelaburan dan memang ada banyak senarai
dia.
Saya hanya nyatakan tiga di sini dan yang ketiga, reinvestment allowance untuk
syarikat sedia ada. Ini merupakan langkah yang kedua.
Langkah ketiga, untuk meningkatkan keyakinan para pelabur, kita sentiasa
berusaha membina ekosistem dan rantai bekalan tempatan yang mampan berdaya tahan
dan juga merangkumi industri huluan dan hiliran yang diperlukan oleh pelabur asing
untuk menghasilkan produk yang berkualiti. Kalau menurut Belanjawan 2021, peruntukan
sebanyak RM1.4 bilion diperuntukkan melalui Skim Pembangunan Nasional untuk
pembangunan bekalan rantaian domestik.
Langkah keempat Tuan Yang di-Pertua, untuk memastikan sumber tenaga kerja
mahir berkualiti mencukupi dan menepati keperluan pasaran melalui kerjasama dengan
pelbagai kementerian. Akhir sekali, kita juga menjalankan banyak aktiviti penggalakan
pelaburan yang melibatkan dewan perniagaan yang melibatkan sama ada dewan
perniagaan tempatan ataupun dewan perniagaan antarabangsa.
Kita juga menandatangani perjanjian persefahaman dengan dewan perniagaan
antarabangsa, institusi kewangan untuk memaklumkan kepada mereka inisiatif dan juga
usaha kerajaan dalam menarik pelabur-pelabur asing masuk ke Malaysia. Terima kasih
Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Terima kasih Yang
Berhormat Rompin, soalan tambahan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Dato’ Sri Hasan bin Arifin [Rompin],"Terima kasih Yang Berhormat Timbalan
Menteri. Bagi menentukan bahawa keseimbangan pembangunan di antara Pantai Timur
dengan Pantai Barat, adakah kerajaan bercadang untuk menambahkan untuk insentif-
insentif khas bagi pelabur-pelabur yang ingin melabur di kawasan-kawasan yang tidak
maju seperti di Pantai Timur di Kuantan, Terengganu dan Kelantan? Apakah insentif
tambahan yang perlu kerajaan laksanakan bagi menggalakkan pelabur-pelabur datang
ke Pantai Timur?"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Terima kasih Yang
Berhormat Rompin. Sila Yang Berhormat Timbalan Menteri, satu minit."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Datuk Lim Ban Hong,"Terima kasih Tuan Yang di-Pertua. Keseimbangan
pembangunan di antara Pantai Timur, Pantai Barat dan seluruh Malaysia memang amat
penting. Dalam usaha ini, kita boleh lihat dari dua perspektif. Yang pertama, daripada
segi insentif yang Yang Berhormat Rompin menanyakan.
Kita ada satu insentif yang dinamakan sebagai Less Developed Areas Incentive,
dengan izin, maksudnya untuk kawasan yang kurang membangun daripada segi sektor
perindustrian dan perkilangan. Bagi syarikat-syarikat yang ingin melabur di kawasan
yang kita mengklasifikasikan sebagai kurang membangun, mereka boleh mendapat
insentif di bawah skim ini.
Kedua, saya juga ingin menarik perhatian Yang Berhormat Rompin ke atas
usaha kerajaan yang dinyatakan dalam Belanjawan 2021 di mana kita nampak sebanyak
RM780 juta telah diperuntukkan untuk pembangunan lima buah wilayah ekonomi yang
merangkumi di utara, di selatan termasuk Pantai Timur, Sabah dan Sarawak.
Pembangunan Wilayah Ekonomi Khas ini ia sebenarnya bertujuan untuk membawa
pembangunan yang lebih besar kepada kawasan-kawasan yang kita katakan, kurang
maju daripada segi perkilangan dan perindustrian.
Selain itu, dalam belanjawan ini kita nampak ada satu peruntukan sebanyak
RM15 bilion untuk projek infrastruktur pengangkutan di mana kita tahu sekiranya kita
hendak bangunkan kawasan-kawasan yang kurang maju daripada segi perindustrian dan
perkilangan, sistem pengangkutan ataupun, dengan izin, connectivity adalah sangat
penting.
Jadi, RM15 bilion ini diperuntukkan untuk menambah baik connectivity di
kawasan-kawasan tersebut agar pembangunan terutamanya daripada segi perindustrian
dan perkilangan dapat dijalankan dengan baik. Terima kasih, Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Terima kasih Yang
Berhormat Timbalan Menteri. Seterusnya, saya ingin menjemput Yang Berhormat Lumut."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Datuk Wira Dr. Mohd. Hatta bin Md. Ramli [Lumut],"Terima kasih Tuan Yang
di-Pertua. Assalamualaikum warahmatullahi wabarakatuh. Soalan saya untuk Yang
Berhormat Menteri.
Manakah Yang Berhormat Menteri Kewangan tadi? Tadi ada."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],Ada Timbalannya.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1020,Datuk Wira Dr. Mohd. Hatta bin Md. Ramli [Lumut],"Ada Timbalannya, okey.
Soalan kedua, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,Datuk Wira Dr. Mohd Hatta bin Md. Ramli [Lumut],"minta  Menteri Kewangan
menyatakan, adakah kerajaan bercadang untuk memperluaskan jumlah penerima dan
tempoh masa bagi Program Subsidi Upah sehingga pandemik COVID-19 ini selesai."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,Timbalan Menteri Kewangan I [Datuk Abd Rahim bin Bakri],"Terima kasih
Tuan Yang di-Pertua, terima kasih sahabat saya Yang Berhormat Lumut.
Untuk makluman Yang Berhormat, menerusi pakej-pakej rangsangan yang
telah dilaksanakan, Program Subsidi Upah sejak sembilan bulan yang lalu telah
menyediakan peruntukan sejumlah RM15 bilion. Sehingga 31 Oktober 2020, kerajaan
telah menyalurkan sejumlah RM12.5 bilion yang telah membantu seramai 2.7 juta orang
pekerja dan lebih daripada seramai 330 ribu orang majikan.
Memandangkan masih ramai pekerja yang terkesan dengan pandemik COVID-
19 khususnya sektor pelancongan, kerajaan melalui Belanjawan 2021 telah melanjutkan
pelaksanaan Program Subsidi Upah selama tiga bulan lagi dengan memberi
pengkhususan kepada sektor pelancongan yang juga termasuk sektor peruncitan
berdasarkan kriteria-kriteria yang berikut."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1030,Timbalan Menteri Kewangan I [Datuk Abd Rahim bin Bakri],"(i) memberikan RM600 sebulan kepada mereka yang bergaji di
bawah RM4,000; dan
(ii) had pekerja yang layak menerima subsidi upah ditingkatkan
daripada 200 orang kepada 500 orang pekerja bagi setiap
majikan, dan program ini akan menelan belanja tambahan
sebanyak RM1.5 bilion yang akan memberi faedah kepada 70
ribu orang majikan, dan 900 ribu orang pekerja.
Dengan berakhirnya PKPB di beberapa buah negeri dan pergerakan merentas
negeri dibenarkan, aktiviti ekonomi dijangka akan beransur pulih dengan peningkatan
permintaan.
Oleh itu keperluan bantuan kepada majikan dan pekerja mungkin akan
berkurangan. Namun kerajaan akan sentiasa mengawasi kedudukan ekonomi dan
membuat perubahan kepada inisiatif atau bantuan, sekiranya perlu. Terima kasih Yang
Berhormat."
